Date,NCLI_1d,NCLI_2d,NIFTY,Signal_1d
2018-12-05,-37.19,23.57,10730.77,SELL
2018-12-06,-29.47,2.69,10817.13,SELL
2018-12-07,0.98,33.01,10749.75,NEUTRAL
2018-12-10,-100.0,-100.0,10966.67,
2018-12-11,-100.0,-100.0,11006.91,
2018-12-12,-100.0,-100.0,10974.84,
2018-12-13,-100.0,-100.0,11047.8,
2018-12-14,-39.73,-4.78,10905.42,SELL
2018-12-17,-59.12,-56.62,10881.53,STRONG_SELL
2018-12-18,-74.38,-68.01,10905.83,STRONG_SELL
2018-12-19,-39.03,-40.54,10867.14,SELL
2018-12-20,-5.38,-17.84,10824.07,NEUTRAL
2018-12-21,-16.25,18.91,10880.46,NEUTRAL
2018-12-24,-100.0,-100.0,11057.25,
2018-12-25,-100.0,-86.91,10953.24,
2018-12-26,41.98,100.0,10813.91,STRONG_BUY
2018-12-27,65.89,100.0,10747.76,STRONG_BUY
2018-12-28,84.06,100.0,10687.96,STRONG_BUY
2018-12-31,5.1,26.36,10831.0,NEUTRAL
2019-01-01,-29.52,-23.84,10831.0,SELL
2019-01-02,-15.2,1.43,10833.24,NEUTRAL
2019-01-03,68.86,73.52,10740.65,STRONG_BUY
2019-01-04,92.06,100.0,10681.93,STRONG_BUY
2019-01-07,-61.62,-83.12,10932.55,STRONG_SELL
2019-01-08,-100.0,-100.0,11108.76,
2019-01-09,-100.0,-100.0,11133.75,
2019-01-10,-100.0,-100.0,11282.5,
2019-01-11,-100.0,-100.0,11328.48,
2019-01-14,-96.83,-76.02,11257.11,STRONG_SELL
2019-01-15,-100.0,-100.0,11404.36,
2019-01-16,-100.0,-100.0,11294.12,
2019-01-17,-95.17,-64.75,11370.11,STRONG_SELL
2019-01-18,45.78,75.3,11003.17,STRONG_BUY
2019-01-21,73.59,55.58,11015.88,STRONG_BUY
2019-01-22,82.61,97.83,10982.08,STRONG_BUY
2019-01-23,-16.57,-16.75,11213.0,NEUTRAL
2019-01-24,-49.85,-100.0,11173.88,STRONG_SELL
2019-01-25,35.7,30.92,10989.24,BUY
2019-01-28,52.48,58.76,10971.89,STRONG_BUY
2019-01-29,100.0,100.0,10900.4,STRONG_BUY
2019-01-30,100.0,100.0,10805.68,STRONG_BUY
2019-01-31,100.0,100.0,10793.0,STRONG_BUY
2019-02-01,100.0,97.71,10793.0,STRONG_BUY
2019-02-04,20.92,12.23,10881.89,BUY
2019-02-05,-8.16,-31.09,10947.43,NEUTRAL
2019-02-06,100.0,100.0,10798.22,STRONG_BUY
2019-02-07,94.78,49.54,10829.14,STRONG_BUY
2019-02-08,16.45,-18.16,10920.33,NEUTRAL
2019-02-11,-100.0,-100.0,11291.13,
2019-02-12,-83.37,-100.0,11216.22,STRONG_SELL
2019-02-13,-66.33,-59.43,11302.99,STRONG_SELL
2019-02-14,-11.0,-53.28,11202.11,NEUTRAL
2019-02-15,19.01,-18.25,11216.59,NEUTRAL
2019-02-18,-40.4,-74.54,11290.59,STRONG_SELL
2019-02-19,-43.03,-47.76,11346.74,STRONG_SELL
2019-02-20,-100.0,-100.0,11377.31,
2019-02-21,-64.39,-92.86,11345.69,STRONG_SELL
2019-02-22,-91.09,-94.07,11418.4,STRONG_SELL
2019-02-25,-74.91,-48.41,11393.46,STRONG_SELL
2019-02-26,-70.82,-38.95,11389.52,STRONG_SELL
2019-02-27,-100.0,-82.77,11510.06,
2019-02-28,-100.0,-100.0,11624.0,
2019-03-01,-100.0,-100.0,11624.0,
2019-03-04,-100.0,-100.0,11523.44,
2019-03-05,-100.0,-41.21,11615.48,
2019-03-06,-92.13,-55.3,11613.08,STRONG_SELL
2019-03-07,-89.7,-46.95,11654.7,STRONG_SELL
2019-03-08,-100.0,-92.25,11707.36,
2019-03-11,-100.0,-100.0,11885.51,
2019-03-12,-86.19,-100.0,11737.37,STRONG_SELL
2019-03-13,36.47,12.43,11525.98,BUY
2019-03-14,41.49,42.1,11528.99,STRONG_BUY
2019-03-15,-52.8,-65.18,11635.66,STRONG_SELL
2019-03-18,-61.28,-46.98,11649.2,STRONG_SELL
2019-03-19,-100.0,-97.78,11770.69,
2019-03-20,-96.8,-68.19,11763.74,STRONG_SELL
2019-03-21,26.17,16.61,11569.07,BUY
2019-03-22,-98.97,-66.68,11838.85,STRONG_SELL
2019-03-25,-100.0,-68.59,12002.18,
2019-03-26,-100.0,-96.74,11884.23,
2019-03-27,-87.29,-43.34,11938.53,STRONG_SELL
2019-03-28,-62.41,-49.4,11870.99,STRONG_SELL
2019-03-29,50.72,92.48,11748.0,STRONG_BUY
2019-04-01,49.65,87.63,11748.0,STRONG_BUY
2019-04-02,1.7,-4.18,11807.2,NEUTRAL
2019-04-03,-47.83,-45.63,11906.18,STRONG_SELL
2019-04-04,-37.41,3.18,11843.5,SELL
2019-04-05,100.0,100.0,11689.85,STRONG_BUY
2019-04-08,100.0,86.63,11598.83,STRONG_BUY
2019-04-09,100.0,100.0,11524.88,STRONG_BUY
2019-04-10,100.0,100.0,11373.01,STRONG_BUY
2019-04-11,100.0,96.61,11419.87,STRONG_BUY
2019-04-12,69.79,45.9,11490.88,STRONG_BUY
2019-04-15,100.0,66.66,11412.33,STRONG_BUY
2019-04-16,74.5,28.47,11448.3,STRONG_BUY
2019-04-17,-9.11,9.28,11671.13,NEUTRAL
2019-04-18,-58.57,-47.55,11775.08,STRONG_SELL
2019-04-19,0.02,6.95,11673.45,NEUTRAL
2019-04-22,-5.54,5.15,11690.72,NEUTRAL
2019-04-23,-64.15,-100.0,11821.57,STRONG_SELL
2019-04-24,19.76,15.69,11684.84,NEUTRAL
2019-04-25,-68.87,-65.11,11784.79,STRONG_SELL
2019-04-26,-46.04,0.56,11749.38,STRONG_SELL
2019-04-29,-100.0,-100.0,11825.76,
2019-04-30,-100.0,-100.0,11922.0,
2019-05-01,-100.0,-100.0,11922.0,
2019-05-02,-100.0,-100.0,12046.22,
2019-05-03,-100.0,-90.29,11864.16,
2019-05-06,44.72,37.56,11691.14,STRONG_BUY
2019-05-07,61.13,80.78,11782.39,STRONG_BUY
2019-05-08,84.23,100.0,11734.91,STRONG_BUY
2019-05-09,38.32,27.93,11747.81,BUY
2019-05-10,12.72,-5.12,11795.29,NEUTRAL
2019-05-13,92.15,60.67,11700.97,STRONG_BUY
2019-05-14,81.82,41.92,11719.51,STRONG_BUY
2019-05-15,100.0,100.0,11637.52,STRONG_BUY
2019-05-16,100.0,100.0,11580.44,STRONG_BUY
2019-05-17,100.0,100.0,11533.13,STRONG_BUY
2019-05-20,66.5,64.53,11659.86,STRONG_BUY
2019-05-21,100.0,100.0,11560.72,STRONG_BUY
2019-05-22,48.75,34.14,11764.59,STRONG_BUY
2019-05-23,85.29,61.38,11631.63,STRONG_BUY
2019-05-24,100.0,100.0,11635.15,STRONG_BUY
2019-05-27,100.0,100.0,11490.87,STRONG_BUY
2019-05-28,100.0,92.52,11466.37,STRONG_BUY
2019-05-29,76.63,100.0,11580.79,STRONG_BUY
2019-05-30,58.79,41.17,11485.72,STRONG_BUY
2019-05-31,-78.58,-76.24,11788.0,STRONG_SELL
2019-06-03,-100.0,-92.56,11788.0,
2019-06-04,33.5,56.46,11626.58,BUY
2019-06-05,-32.55,18.03,11734.22,SELL
2019-06-06,-100.0,-100.0,12022.08,
2019-06-07,-55.41,-85.12,11829.08,STRONG_SELL
2019-06-10,-15.3,-16.87,11827.74,NEUTRAL
2019-06-11,100.0,98.03,11608.21,STRONG_BUY
2019-06-12,100.0,100.0,11543.23,STRONG_BUY
2019-06-13,-100.0,-100.0,11887.93,
2019-06-14,-79.78,-97.4,11859.16,STRONG_SELL
2019-06-17,-44.37,-65.88,11750.52,STRONG_SELL
2019-06-18,-25.45,-47.43,11772.41,SELL
2019-06-19,26.09,14.46,11622.97,BUY
2019-06-20,100.0,100.0,11374.9,STRONG_BUY
2019-06-21,100.0,100.0,11285.02,STRONG_BUY
2019-06-24,100.0,100.0,11274.79,STRONG_BUY
2019-06-25,100.0,100.0,11140.01,STRONG_BUY
2019-06-26,100.0,100.0,11048.0,STRONG_BUY
2019-06-27,100.0,100.0,10953.49,STRONG_BUY
2019-06-28,80.65,74.46,11118.0,STRONG_BUY
2019-07-01,72.71,75.87,11118.0,STRONG_BUY
2019-07-02,36.71,17.23,11139.67,BUY
2019-07-03,-36.5,-36.85,11388.0,SELL
2019-07-04,-100.0,-100.0,11460.71,
2019-07-05,-100.0,-100.0,11686.46,
2019-07-08,-100.0,-100.0,11685.59,
2019-07-09,-100.0,-100.0,11657.94,
2019-07-10,-83.94,-97.12,11560.75,STRONG_SELL
2019-07-11,-38.77,1.51,11515.11,SELL
2019-07-12,-7.81,18.64,11421.97,NEUTRAL
2019-07-15,-100.0,-100.0,11735.39,
2019-07-16,-26.75,-17.09,11409.4,SELL
2019-07-17,-25.53,-39.29,11483.55,SELL
2019-07-18,-23.78,-22.99,11472.86,SELL
2019-07-19,80.84,92.15,11338.65,STRONG_BUY
2019-07-22,17.48,40.2,11441.19,NEUTRAL
2019-07-23,-16.96,-59.17,11533.85,NEUTRAL
2019-07-24,13.2,-23.08,11468.07,NEUTRAL
2019-07-25,27.0,47.07,11495.06,BUY
2019-07-26,-100.0,-100.0,12114.86,
2019-07-29,-75.13,-100.0,11650.74,STRONG_SELL
2019-07-30,100.0,100.0,11308.23,STRONG_BUY
2019-07-31,100.0,100.0,10948.0,STRONG_BUY
2019-08-01,100.0,100.0,10948.0,STRONG_BUY
2019-08-02,100.0,100.0,10941.95,STRONG_BUY
2019-08-05,100.0,100.0,10855.5,STRONG_BUY
2019-08-06,100.0,91.9,10876.96,STRONG_BUY
2019-08-07,42.54,-9.35,11029.55,STRONG_BUY
2019-08-08,100.0,100.0,10911.16,STRONG_BUY
2019-08-09,17.9,13.37,11151.35,NEUTRAL
2019-08-12,-69.13,-100.0,11305.23,STRONG_SELL
2019-08-13,10.05,-16.27,11158.99,NEUTRAL
2019-08-14,94.34,74.68,11044.05,STRONG_BUY
2019-08-15,62.58,70.91,11070.85,STRONG_BUY
2019-08-16,-24.19,-61.59,11206.96,SELL
2019-08-19,-7.57,-21.86,11167.9,NEUTRAL
2019-08-20,-100.0,-100.0,11290.81,
2019-08-21,-100.0,-100.0,11408.88,
2019-08-22,-78.93,-41.34,11315.07,STRONG_SELL
2019-08-23,-100.0,-85.91,11455.52,
2019-08-26,-100.0,-100.0,11513.51,
2019-08-27,-65.76,-36.69,11330.56,STRONG_SELL
2019-08-28,-88.96,-93.31,11388.76,STRONG_SELL
2019-08-29,-100.0,-100.0,11601.79,
2019-08-30,-100.0,-81.58,11475.0,
2019-09-02,-76.34,-37.28,11475.0,STRONG_SELL
2019-09-03,-100.0,-100.0,11667.37,
2019-09-04,-77.61,-63.46,11445.19,STRONG_SELL
2019-09-05,-100.0,-81.87,11674.72,
2019-09-06,-100.0,-100.0,11613.26,
2019-09-09,25.56,49.24,11519.66,BUY
2019-09-10,60.07,71.65,11480.0,STRONG_BUY
2019-09-11,67.88,87.17,11505.38,STRONG_BUY
2019-09-12,78.28,42.75,11461.14,STRONG_BUY
2019-09-13,-58.8,-93.79,11600.4,STRONG_SELL
2019-09-16,-100.0,-100.0,11758.06,
2019-09-17,-84.56,-76.35,11745.69,STRONG_SELL
2019-09-18,-100.0,-100.0,11875.92,
2019-09-19,-47.31,-49.43,11766.77,STRONG_SELL
2019-09-20,-100.0,-100.0,11857.68,
2019-09-23,-100.0,-100.0,12062.05,
2019-09-24,-100.0,-100.0,12144.92,
2019-09-25,-77.41,-53.4,11930.0,STRONG_SELL
2019-09-26,-100.0,-74.4,11919.27,
2019-09-27,-75.56,-29.05,11971.15,STRONG_SELL
2019-09-30,-58.61,-11.49,11878.0,STRONG_SELL
2019-10-01,-33.36,17.51,11878.0,SELL
2019-10-02,-100.0,-78.61,12051.62,
2019-10-03,-78.5,-46.78,11941.83,STRONG_SELL
2019-10-04,-67.16,-29.61,11962.75,STRONG_SELL
2019-10-07,-100.0,-100.0,12100.69,
2019-10-08,-100.0,-100.0,12118.31,
2019-10-09,28.86,10.68,11902.51,BUY
2019-10-10,34.7,40.9,11866.57,BUY
2019-10-11,25.87,55.99,11932.43,BUY
2019-10-14,-100.0,-100.0,12259.49,
2019-10-15,-100.0,-100.0,12492.28,
2019-10-16,-100.0,-100.0,12267.92,
2019-10-17,-100.0,-99.33,12468.81,
2019-10-18,-100.0,-100.0,12593.7,
2019-10-21,-100.0,-92.58,12510.32,
2019-10-22,27.56,36.53,12313.38,BUY
2019-10-23,100.0,100.0,11924.8,STRONG_BUY
2019-10-24,41.06,24.65,12247.21,STRONG_BUY
2019-10-25,-20.75,1.99,12323.42,SELL
2019-10-28,-45.71,-41.79,12425.15,STRONG_SELL
2019-10-29,63.46,57.67,12214.22,STRONG_BUY
2019-10-30,-3.45,41.52,12304.03,NEUTRAL
2019-10-31,98.58,100.0,12056.0,STRONG_BUY
2019-11-01,100.0,100.0,12056.0,STRONG_BUY
2019-11-04,32.08,19.47,12262.58,BUY
2019-11-05,-41.61,-62.58,12372.23,STRONG_SELL
2019-11-06,-41.65,-62.3,12422.33,STRONG_SELL
2019-11-07,-23.11,-58.47,12457.92,SELL
2019-11-08,2.64,-32.08,12470.99,NEUTRAL
2019-11-11,35.29,-14.18,12376.52,BUY
2019-11-12,100.0,100.0,12097.36,STRONG_BUY
2019-11-13,100.0,100.0,12228.25,STRONG_BUY
2019-11-14,79.19,92.79,12275.97,STRONG_BUY
2019-11-15,-100.0,-100.0,12721.21,
2019-11-18,-100.0,-100.0,12694.52,
2019-11-19,-100.0,-100.0,12695.7,
2019-11-20,51.87,36.22,12331.79,STRONG_BUY
2019-11-21,-100.0,-95.0,12747.97,
2019-11-22,-72.05,-78.99,12631.25,STRONG_SELL
2019-11-25,-100.0,-100.0,12813.5,
2019-11-26,-78.25,-61.15,12619.2,STRONG_SELL
2019-11-27,33.66,43.53,12416.63,BUY
2019-11-28,100.0,100.0,12114.66,STRONG_BUY
2019-11-29,100.0,100.0,12168.0,STRONG_BUY
2019-12-02,100.0,100.0,12168.0,STRONG_BUY
2019-12-03,100.0,100.0,12000.95,STRONG_BUY
2019-12-04,96.99,81.63,12076.73,STRONG_BUY
2019-12-05,100.0,100.0,12168.99,STRONG_BUY
2019-12-06,40.93,7.03,12375.29,STRONG_BUY
2019-12-09,-4.74,-28.99,12382.86,NEUTRAL
2019-12-10,72.25,22.08,12339.25,STRONG_BUY
2019-12-11,10.21,-31.83,12376.51,NEUTRAL
2019-12-12,100.0,91.23,12205.72,STRONG_BUY
2019-12-13,-1.47,-10.52,12405.18,NEUTRAL
2019-12-16,-32.65,-43.88,12481.31,SELL
2019-12-17,-100.0,-100.0,12603.07,
2019-12-18,-100.0,-100.0,12584.16,
2019-12-19,-0.59,-23.76,12394.55,NEUTRAL
2019-12-20,100.0,100.0,12142.36,STRONG_BUY
2019-12-23,98.71,97.67,12145.12,STRONG_BUY
2019-12-24,100.0,78.85,12095.43,STRONG_BUY
2019-12-25,100.0,100.0,11932.06,STRONG_BUY
2019-12-26,100.0,100.0,11967.97,STRONG_BUY
2019-12-27,88.69,100.0,12036.96,STRONG_BUY
2019-12-30,64.43,24.23,12080.56,STRONG_BUY
2019-12-31,90.35,75.4,11963.0,STRONG_BUY
2020-01-01,100.0,100.0,11963.0,STRONG_BUY
2020-01-02,13.4,20.79,12150.65,NEUTRAL
2020-01-03,100.0,100.0,11723.98,STRONG_BUY
2020-01-06,100.0,93.44,11814.28,STRONG_BUY
2020-01-07,100.0,100.0,11766.59,STRONG_BUY
2020-01-08,100.0,100.0,11652.85,STRONG_BUY
2020-01-09,100.0,100.0,11603.25,STRONG_BUY
2020-01-10,100.0,100.0,11593.56,STRONG_BUY
2020-01-13,55.37,47.51,11863.43,STRONG_BUY
2020-01-14,53.67,21.76,11795.84,STRONG_BUY
2020-01-15,-34.58,-69.42,11951.02,SELL
2020-01-16,-33.7,-72.4,12102.31,SELL
2020-01-17,-82.18,-94.75,12097.03,STRONG_SELL
2020-01-20,44.2,17.23,11897.19,STRONG_BUY
2020-01-21,-31.85,-64.36,12043.22,SELL
2020-01-22,-19.23,-6.78,12070.65,NEUTRAL
2020-01-23,13.54,0.92,11887.97,NEUTRAL
2020-01-24,-4.56,11.77,11997.35,NEUTRAL
2020-01-27,82.42,100.0,11775.94,STRONG_BUY
2020-01-28,87.81,68.8,11736.78,STRONG_BUY
2020-01-29,100.0,100.0,11668.48,STRONG_BUY
2020-01-30,100.0,100.0,11301.17,STRONG_BUY
2020-01-31,100.0,100.0,11202.0,STRONG_BUY
2020-02-03,100.0,100.0,11202.0,STRONG_BUY
2020-02-04,100.0,100.0,10893.69,STRONG_BUY
2020-02-05,100.0,100.0,10619.28,STRONG_BUY
2020-02-06,100.0,100.0,10305.68,STRONG_BUY
2020-02-07,100.0,100.0,10678.68,STRONG_BUY
2020-02-10,100.0,100.0,10221.88,STRONG_BUY
2020-02-11,100.0,100.0,9974.84,STRONG_BUY
2020-02-12,100.0,100.0,9474.41,STRONG_BUY
2020-02-13,100.0,100.0,9531.34,STRONG_BUY
2020-02-14,100.0,100.0,9614.09,STRONG_BUY
2020-02-17,100.0,99.46,9488.26,STRONG_BUY
2020-02-18,100.0,96.59,9214.77,STRONG_BUY
2020-02-19,100.0,100.0,9167.82,STRONG_BUY
2020-02-20,100.0,100.0,9122.08,STRONG_BUY
2020-02-21,100.0,100.0,9035.28,STRONG_BUY
2020-02-24,100.0,54.34,9346.29,STRONG_BUY
2020-02-25,100.0,87.96,9091.44,STRONG_BUY
2020-02-26,100.0,100.0,8919.76,STRONG_BUY
2020-02-27,81.42,68.16,9138.59,STRONG_BUY
2020-02-28,100.0,100.0,8598.0,STRONG_BUY
2020-03-02,100.0,100.0,8598.0,STRONG_BUY
2020-03-03,100.0,100.0,8346.68,STRONG_BUY
2020-03-04,48.43,44.99,8822.11,STRONG_BUY
2020-03-05,-36.47,-52.02,9411.89,SELL
2020-03-06,-61.6,-100.0,9694.74,STRONG_SELL
2020-03-09,-98.2,-100.0,9779.26,STRONG_SELL
2020-03-10,-100.0,-100.0,9910.56,
2020-03-11,-100.0,-100.0,10386.66,
2020-03-12,-100.0,-100.0,10679.5,
2020-03-13,-100.0,-100.0,10622.25,
2020-03-16,-100.0,-100.0,10828.0,
2020-03-17,-100.0,-100.0,10280.93,
2020-03-18,-30.4,20.68,10008.26,SELL
2020-03-19,-100.0,-100.0,11749.19,
2020-03-20,-100.0,-100.0,11159.81,
2020-03-23,-100.0,-100.0,10562.57,
2020-03-24,-100.0,-100.0,10996.76,
2020-03-25,-100.0,-74.87,10992.08,
2020-03-26,-100.0,-100.0,12728.0,
2020-03-27,-75.82,-50.3,11191.31,STRONG_SELL
2020-03-30,83.52,100.0,10208.56,STRONG_BUY
2020-03-31,81.69,81.97,9860.0,STRONG_BUY
2020-04-01,85.96,100.0,9860.0,STRONG_BUY
2020-04-02,100.0,100.0,9102.39,STRONG_BUY
2020-04-03,100.0,91.03,8958.09,STRONG_BUY
2020-04-06,100.0,100.0,9153.93,STRONG_BUY
2020-04-07,100.0,89.97,9097.63,STRONG_BUY
2020-04-08,100.0,100.0,8710.03,STRONG_BUY
2020-04-09,100.0,100.0,8671.36,STRONG_BUY
2020-04-10,100.0,100.0,8357.49,STRONG_BUY
2020-04-13,100.0,91.61,8620.36,STRONG_BUY
2020-04-14,-31.65,-66.76,9319.06,SELL
2020-04-15,-57.34,-74.44,9981.76,STRONG_SELL
2020-04-16,-80.58,-82.04,10083.37,STRONG_SELL
2020-04-17,-100.0,-100.0,10301.42,
2020-04-20,-100.0,-100.0,10282.26,
2020-04-21,-100.0,-95.76,10430.3,
2020-04-22,-100.0,-100.0,10754.15,
2020-04-23,-100.0,-100.0,10784.93,
2020-04-24,-100.0,-100.0,10694.0,
2020-04-27,-80.76,-36.19,10310.05,STRONG_SELL
2020-04-28,-91.82,-61.71,10252.57,STRONG_SELL
2020-04-29,31.9,91.49,9450.32,BUY
2020-04-30,31.92,46.22,9580.0,BUY
2020-05-01,11.02,41.16,9580.0,NEUTRAL
2020-05-04,-24.89,-24.24,9757.42,SELL
2020-05-05,5.66,12.25,9755.93,NEUTRAL
2020-05-06,13.55,8.29,9850.9,NEUTRAL
2020-05-07,51.48,9.05,9875.27,STRONG_BUY
2020-05-08,30.0,5.12,9973.92,BUY
2020-05-11,100.0,71.89,9525.68,STRONG_BUY
2020-05-12,100.0,100.0,9558.75,STRONG_BUY
2020-05-13,-74.01,-91.28,10188.87,STRONG_SELL
2020-05-14,-26.57,-61.48,9979.94,SELL
2020-05-15,3.73,-19.37,9873.57,NEUTRAL
2020-05-18,1.24,-16.17,9991.75,NEUTRAL
2020-05-19,-62.11,-78.89,10165.99,STRONG_SELL
2020-05-20,-97.95,-92.6,10169.65,STRONG_SELL
2020-05-21,-100.0,-100.0,10394.3,
2020-05-22,-100.0,-100.0,10400.02,
2020-05-25,-100.0,-100.0,10574.07,
2020-05-26,-100.0,-84.28,10389.58,
2020-05-27,-79.44,-51.04,10385.08,STRONG_SELL
2020-05-28,-33.63,-0.86,10308.51,SELL
2020-05-29,-50.59,-18.95,10302.0,STRONG_SELL
2020-06-01,-69.32,-34.46,10302.0,STRONG_SELL
2020-06-02,-55.29,-26.8,10361.62,STRONG_SELL
2020-06-03,-73.5,-66.43,10363.09,STRONG_SELL
2020-06-04,-100.0,-98.65,10610.89,
2020-06-05,-100.0,-100.0,10645.41,
2020-06-08,-63.84,-78.71,10479.87,STRONG_SELL
2020-06-09,-100.0,-100.0,10638.98,
2020-06-10,-87.47,-74.31,10651.56,STRONG_SELL
2020-06-11,25.29,18.54,10391.68,BUY
2020-06-12,23.8,31.67,10405.7,BUY
2020-06-15,-72.72,-100.0,10594.03,STRONG_SELL
2020-06-16,-69.79,-66.89,10705.84,STRONG_SELL
2020-06-17,-93.42,-100.0,10674.48,STRONG_SELL
2020-06-18,-64.34,-90.73,10745.97,STRONG_SELL
2020-06-19,-100.0,-100.0,10906.94,
2020-06-22,-100.0,-100.0,11013.51,
2020-06-23,-100.0,-100.0,11121.61,
2020-06-24,-97.69,-78.61,11076.58,STRONG_SELL
2020-06-25,-70.31,-53.44,11007.17,STRONG_SELL
2020-06-26,-57.84,-60.66,10905.21,STRONG_SELL
2020-06-29,-84.7,-56.05,11014.11,STRONG_SELL
2020-06-30,-69.06,-30.41,11073.0,STRONG_SELL
2020-07-01,-73.02,-48.03,11073.0,STRONG_SELL
2020-07-02,-100.0,-100.0,11114.2,
2020-07-03,21.88,27.23,10837.48,BUY
2020-07-06,61.06,50.33,10892.03,STRONG_BUY
2020-07-07,-61.03,-73.17,11157.42,STRONG_SELL
2020-07-08,-100.0,-100.0,11253.89,
2020-07-09,-100.0,-100.0,11583.88,
2020-07-10,-100.0,-84.69,11542.52,
2020-07-13,-74.65,-100.0,11547.95,STRONG_SELL
2020-07-14,-100.0,-100.0,11617.0,
2020-07-15,-100.0,-100.0,11622.6,
2020-07-16,-100.0,-100.0,11831.85,
2020-07-17,-100.0,-80.88,11816.01,
2020-07-20,-86.38,-40.17,11696.67,STRONG_SELL
2020-07-21,-100.0,-94.71,11948.2,
2020-07-22,-41.55,-39.32,11741.46,STRONG_SELL
2020-07-23,89.82,100.0,11513.75,STRONG_BUY
2020-07-24,36.15,12.11,11519.6,BUY
2020-07-27,100.0,100.0,11239.2,STRONG_BUY
2020-07-28,35.89,40.21,11458.96,BUY
2020-07-29,17.42,32.99,11508.3,NEUTRAL
2020-07-30,31.85,11.99,11462.44,BUY
2020-07-31,97.4,100.0,11387.0,STRONG_BUY
2020-08-03,100.0,100.0,11387.0,STRONG_BUY
2020-08-04,100.0,100.0,11230.84,STRONG_BUY
2020-08-05,79.92,70.69,11275.92,STRONG_BUY
2020-08-06,100.0,100.0,11080.8,STRONG_BUY
2020-08-07,100.0,100.0,10989.94,STRONG_BUY
2020-08-10,100.0,100.0,11029.42,STRONG_BUY
2020-08-11,100.0,100.0,10972.41,STRONG_BUY
2020-08-12,100.0,89.09,10909.44,STRONG_BUY
2020-08-13,100.0,100.0,10923.06,STRONG_BUY
2020-08-14,46.59,-1.0,11142.76,STRONG_BUY
2020-08-17,60.58,14.28,11134.31,STRONG_BUY
2020-08-18,85.13,62.59,10970.82,STRONG_BUY
2020-08-19,100.0,100.0,10913.75,STRONG_BUY
2020-08-20,-33.4,-24.55,11256.17,SELL
2020-08-21,-79.08,-71.29,11531.99,STRONG_SELL
2020-08-24,-100.0,-100.0,11525.17,
2020-08-25,-15.77,31.6,11357.81,NEUTRAL
2020-08-26,13.23,36.17,11226.43,NEUTRAL
2020-08-27,43.13,92.36,11141.88,STRONG_BUY
2020-08-28,20.51,20.47,11220.17,BUY
2020-08-31,-11.52,0.66,11248.0,NEUTRAL
2020-09-01,-12.92,1.18,11248.0,NEUTRAL
2020-09-02,-58.59,-72.25,11340.61,STRONG_SELL
2020-09-03,-78.71,-44.02,11446.28,STRONG_SELL
2020-09-04,33.05,10.51,11153.28,BUY
2020-09-07,100.0,100.0,10932.61,STRONG_BUY
2020-09-08,100.0,100.0,10725.23,STRONG_BUY
2020-09-09,99.72,68.75,10883.47,STRONG_BUY
2020-09-10,59.86,22.44,10929.66,STRONG_BUY
2020-09-11,13.76,-29.09,11001.44,NEUTRAL
2020-09-14,100.0,100.0,10509.21,STRONG_BUY
2020-09-15,100.0,100.0,10430.69,STRONG_BUY
2020-09-16,88.17,63.67,10569.92,STRONG_BUY
2020-09-17,100.0,100.0,10515.58,STRONG_BUY
2020-09-18,55.2,18.08,10569.22,STRONG_BUY
2020-09-21,59.16,63.32,10582.42,STRONG_BUY
2020-09-22,10.67,-25.64,10790.44,NEUTRAL
2020-09-23,-91.68,-100.0,11120.25,STRONG_SELL
2020-09-24,-100.0,-100.0,11383.2,
2020-09-25,-100.0,-100.0,11499.6,
2020-09-28,-100.0,-100.0,11255.36,
2020-09-29,-100.0,-100.0,11392.96,
2020-09-30,-100.0,-100.0,11642.0,
2020-10-01,-100.0,-90.48,11642.0,
2020-10-02,-100.0,-100.0,11746.96,
2020-10-05,-100.0,-100.0,11764.17,
2020-10-06,-100.0,-100.0,11743.63,
2020-10-07,-100.0,-100.0,11833.44,
2020-10-08,-100.0,-77.6,11943.42,
2020-10-09,-94.06,-74.26,11988.23,STRONG_SELL
2020-10-12,-88.41,-75.83,11930.24,STRONG_SELL
2020-10-13,-100.0,-94.52,12464.28,
2020-10-14,-100.0,-100.0,12754.64,
2020-10-15,-100.0,-100.0,12728.0,
2020-10-16,-100.0,-100.0,12787.89,
2020-10-19,-46.41,-67.53,12407.73,STRONG_SELL
2020-10-20,-47.49,-40.75,12449.13,STRONG_SELL
2020-10-21,-100.0,-100.0,12672.72,
2020-10-22,-100.0,-100.0,12670.66,
2020-10-23,-100.0,-97.43,12750.86,
2020-10-26,-100.0,-100.0,12936.9,
2020-10-27,-41.74,-9.03,12511.01,STRONG_SELL
2020-10-28,-10.63,40.9,12501.27,NEUTRAL
2020-10-29,-9.28,25.86,12567.41,NEUTRAL
2020-10-30,-100.0,-64.0,12968.0,
2020-11-02,-85.47,-69.83,12968.0,STRONG_SELL
2020-11-03,-21.46,-21.44,12710.98,SELL
2020-11-04,10.82,15.56,12680.45,NEUTRAL
2020-11-05,14.19,56.43,12699.99,NEUTRAL
2020-11-06,30.66,41.23,12679.93,BUY
2020-11-09,32.21,-5.73,12680.08,BUY
2020-11-10,-19.33,6.6,12764.41,NEUTRAL
2020-11-11,-60.81,-85.34,12969.49,STRONG_SELL
2020-11-12,-84.58,-100.0,13053.95,STRONG_SELL
2020-11-13,-100.0,-100.0,13156.49,
2020-11-16,-76.16,-61.88,13163.76,STRONG_SELL
