Date,Open,High,Low,Close,Volume
2018-06-11,11094.1,11129.13,10966.47,11001.5,546809416
2018-06-12,10971.11,10971.11,10665.26,10665.26,1250810052
2018-06-13,10636.95,10935.29,10581.47,10879.81,554711496
2018-06-14,10929.41,10983.31,10874.91,10928.82,523584833
2018-06-15,10930.66,10972.14,10827.52,10869.0,577832717
2018-06-18,10909.18,11060.71,10815.65,10967.18,552927074
2018-06-19,10985.03,11118.51,10881.74,11015.22,265664417
2018-06-20,10981.62,11257.08,10981.62,11257.08,1062857432
2018-06-21,11191.12,11374.97,11191.12,11374.97,373087269
2018-06-22,11357.56,11538.13,11357.56,11538.13,378340473
2018-06-25,11497.51,11559.02,11463.13,11524.63,321507426
2018-06-26,11518.91,11883.99,11268.31,11633.39,802652659
2018-06-27,11623.1,11623.1,11424.38,11424.38,1136051779
2018-06-28,11396.31,11541.45,11272.96,11418.11,468797037
2018-06-29,11472.13,11482.47,11345.67,11356.0,803767900
2018-07-02,11414.78,11537.69,11233.09,11356.0,684320815
2018-07-03,11425.42,11425.42,11202.14,11202.14,658793526
2018-07-04,11113.65,11426.26,11092.75,11405.36,830641080
2018-07-05,11360.68,11829.99,10906.98,11376.29,338113175
2018-07-06,11305.5,11355.07,11282.8,11332.37,318497040
2018-07-09,11280.17,11429.09,11212.29,11361.2,490572590
2018-07-10,11387.76,11532.67,11334.22,11479.13,853056643
2018-07-11,11523.84,11702.18,11508.09,11686.44,471897368
2018-07-12,11643.75,11714.01,11643.75,11714.01,378979587
2018-07-13,11738.35,11792.06,11734.71,11788.41,509828494
2018-07-16,11720.25,12320.1,11234.24,11834.1,540275425
2018-07-17,11892.36,11956.88,11806.07,11870.59,354100576
2018-07-18,11919.72,11922.81,11614.01,11617.1,728106403
2018-07-19,11584.88,11584.88,11507.79,11507.79,1017662266
2018-07-20,11491.16,11544.58,11436.52,11489.95,334650947
2018-07-23,11506.22,11506.22,11332.98,11332.98,1218909385
2018-07-24,11352.16,11683.62,11209.54,11540.99,251563059
2018-07-25,11525.51,11559.04,11414.25,11447.78,354663739
2018-07-26,11431.78,11695.54,11431.78,11695.54,782296361
2018-07-27,11599.51,11599.51,11480.35,11480.35,486775288
2018-07-30,11376.59,11560.59,11273.44,11457.44,244526382
2018-07-31,11543.02,11783.59,11439.42,11680.0,1704870906
2018-08-01,11711.04,11728.82,11662.22,11680.0,334179551
2018-08-02,11657.92,11920.99,11593.78,11856.85,714970319
2018-08-03,11961.57,12316.97,11557.4,11912.8,586956883
2018-08-06,12070.41,12070.41,11850.4,11850.4,512995675
2018-08-07,11886.14,12027.52,11735.63,11877.02,226200764
2018-08-08,11851.27,11997.39,11647.39,11793.5,601838237
2018-08-09,11800.48,11834.74,11637.17,11671.43,852878276
2018-08-10,11663.34,12067.16,11347.38,11751.2,350391757
2018-08-13,11790.16,12124.83,11293.98,11628.66,291426567
2018-08-14,11636.9,11673.88,11522.07,11559.05,596708359
2018-08-15,11573.11,11689.96,11572.13,11688.98,723212648
2018-08-16,11655.24,11846.89,11528.05,11719.7,314028544
2018-08-17,11717.96,11717.96,11387.15,11387.15,485724278
2018-08-20,11389.89,11857.04,11127.4,11594.55,671881340
2018-08-21,11618.79,11618.79,11488.78,11488.78,337473898
2018-08-22,11471.65,11617.84,11346.97,11493.17,393641217
2018-08-23,11531.68,11531.68,11324.25,11324.25,370796420
2018-08-24,11336.7,11404.56,11029.03,11096.89,869951853
2018-08-27,11053.3,11192.2,10992.38,11131.29,370420214
2018-08-28,11170.66,11472.92,11044.08,11346.33,565323996
2018-08-29,11214.92,11214.92,10811.25,10811.25,1203442368
2018-08-30,10764.03,11161.24,10764.03,11161.24,1189244608
2018-08-31,11053.23,11057.38,11003.85,11008.0,680375109
2018-09-03,11007.61,11289.83,10725.78,11008.0,219530335
2018-09-04,10962.5,11114.03,10847.62,10999.15,269334205
2018-09-05,11014.46,11158.52,11014.46,11158.52,1390903809
2018-09-06,11155.01,11650.23,10616.27,11111.49,463001175
2018-09-07,11087.66,11344.73,10856.4,11113.47,153178701
2018-09-10,11062.36,11062.36,10725.78,10725.78,605711735
2018-09-11,10677.67,10951.45,10470.38,10744.15,410168203
2018-09-12,10702.55,10786.91,10628.93,10713.29,320100320
2018-09-13,10690.6,10899.59,10549.24,10758.22,456802853
2018-09-14,10725.36,10904.08,10619.14,10797.85,572903083
2018-09-17,10740.14,11300.5,10236.77,10797.12,374267709
2018-09-18,10780.16,10855.64,10755.32,10830.8,705214291
2018-09-19,10828.93,10828.93,10679.03,10679.03,269701251
2018-09-20,10684.95,11054.71,10229.0,10598.76,413579800
2018-09-21,10601.74,10714.17,10546.02,10658.46,446981870
2018-09-24,10664.7,10818.28,10575.53,10729.11,740017368
2018-09-25,10723.81,10723.81,10627.98,10627.98,807639389
2018-09-26,10756.11,10756.11,10447.27,10447.27,846358801
2018-09-27,10470.77,10706.92,10403.5,10639.65,1604145580
2018-09-28,10566.5,10717.29,10235.2,10386.0,1383263963
2018-10-01,10467.04,10565.86,10287.19,10386.0,245481516
2018-10-02,10457.71,11176.63,10457.71,11176.63,1164803261
2018-10-03,11051.94,11160.39,11051.94,11160.39,401698681
2018-10-04,11217.18,11233.82,10998.81,11015.45,874821065
2018-10-05,11033.82,11127.52,10746.93,10840.63,366155846
2018-10-08,10899.69,11769.58,9962.66,10832.55,303973831
2018-10-09,10732.05,10915.33,10633.43,10816.72,174508762
2018-10-10,10974.23,10974.23,10398.36,10398.36,1562763445
2018-10-11,10502.62,10867.71,10019.88,10384.98,436940186
2018-10-12,10362.76,10408.3,10146.4,10191.94,895639941
2018-10-15,10097.81,10693.33,9778.9,10374.42,717158206
2018-10-16,10358.11,11061.9,9778.32,10482.1,699812550
2018-10-17,10554.19,10554.19,10384.34,10384.34,724080452
2018-10-18,10463.57,10588.49,10444.25,10569.17,750873521
2018-10-19,10575.84,10851.82,10470.48,10746.45,494801001
2018-10-22,10674.02,10799.11,10539.23,10664.31,358938962
2018-10-23,10772.72,10803.0,10647.0,10677.29,294335372
2018-10-24,10758.6,10981.74,10431.49,10654.63,285977716
2018-10-25,10636.32,10636.32,10355.68,10355.68,1241820636
2018-10-26,10268.7,10556.88,10096.18,10384.37,345532313
2018-10-29,10371.09,10688.26,10270.05,10587.22,702252650
2018-10-30,10509.79,10509.79,9954.5,9954.5,1543405482
2018-10-31,9910.56,10877.0,9910.56,10877.0,2689675653
2018-11-01,10950.07,11037.36,10789.71,10877.0,326581302
2018-11-02,10805.23,10971.51,10805.23,10971.51,483998498
2018-11-05,10962.73,11071.86,10759.55,10868.68,887608973
2018-11-06,10890.62,10933.75,10873.18,10916.31,231124933
2018-11-07,10900.65,11078.84,10900.65,11078.84,941193770
2018-11-08,11087.24,11118.08,10937.22,10968.06,624846403
2018-11-09,10987.07,11242.8,10699.96,10955.69,278219404
2018-11-12,11031.03,11031.03,10648.43,10648.43,1557454713
2018-11-13,10674.36,10794.92,10261.46,10382.02,700255703
2018-11-14,10428.0,10445.94,10377.42,10395.36,158604759
2018-11-15,10384.11,10773.2,10369.16,10758.25,1081662652
2018-11-16,10785.03,10800.55,10739.02,10754.53,207695807
2018-11-19,10759.75,10766.96,10682.57,10689.77,264968747
2018-11-20,10753.02,10753.02,10334.52,10334.52,2275571640
2018-11-21,10281.82,10460.18,10281.82,10460.18,725237235
2018-11-22,10492.7,10762.99,10492.7,10762.99,1404682251
2018-11-23,10759.65,10875.7,10722.08,10838.13,362113247
2018-11-26,10853.9,10865.12,10772.58,10783.8,443173626
2018-11-27,10722.01,10834.48,10626.44,10738.91,503590619
2018-11-28,10742.52,10755.89,10545.19,10558.56,705209273
2018-11-29,10650.48,10925.49,10531.53,10806.54,588953496
2018-11-30,10781.22,10863.0,10781.22,10863.0,413363955
2018-12-03,10930.85,11090.42,10703.44,10863.0,287966401
2018-12-04,10786.32,10888.83,10786.32,10888.83,615411743
2018-12-05,10887.02,11036.86,10580.93,10730.77,857273070
2018-12-06,10704.14,10836.46,10684.8,10817.13,406740248
2018-12-07,10823.28,10938.01,10635.03,10749.75,211309814
2018-12-10,10804.62,11029.78,10741.51,10966.67,606072903
2018-12-11,10954.2,11037.94,10923.17,11006.91,428492733
2018-12-12,10965.26,11196.14,10743.95,10974.84,542732531
2018-12-13,11069.9,11271.56,10846.14,11047.8,461734274
2018-12-14,11105.86,11243.15,10768.13,10905.42,796877661
2018-12-17,10961.04,10984.31,10858.25,10881.53,259815139
2018-12-18,10873.54,11013.85,10765.53,10905.83,201895971
2018-12-19,10968.26,11117.26,10718.14,10867.14,410080456
2018-12-20,10794.71,10998.75,10620.03,10824.07,746998996
2018-12-21,10794.05,10928.33,10746.19,10880.46,372687360
2018-12-24,10946.79,11196.02,10808.02,11057.25,599375580
2018-12-25,11059.7,11376.77,10636.17,10953.24,933768825
2018-12-26,10986.98,10986.98,10813.91,10813.91,788782790
2018-12-27,10803.12,11052.9,10497.98,10747.76,947607797
2018-12-28,10747.96,10797.91,10638.01,10687.96,428419278
2018-12-31,10668.3,10831.0,10668.3,10831.0,700177015
2019-01-01,10799.13,10841.66,10788.47,10831.0,289067058
2019-01-02,10857.05,11012.52,10677.77,10833.24,301453208
2019-01-03,10784.51,10853.26,10671.9,10740.65,561451655
2019-01-04,10760.32,11251.43,10190.82,10681.93,1210465301
2019-01-07,10714.8,11112.43,10534.92,10932.55,856518775
2019-01-08,10870.63,11304.0,10675.39,11108.76,1166113399
2019-01-09,11075.49,11290.52,10918.72,11133.75,317038877
2019-01-10,11075.24,11377.95,10979.79,11282.5,614470018
2019-01-11,11246.69,11369.31,11205.86,11328.48,282649289
2019-01-14,11317.22,11349.83,11224.49,11257.11,414548819
2019-01-15,11250.26,11421.8,11232.83,11404.36,554523774
2019-01-16,11437.0,11570.27,11160.86,11294.12,503462159
2019-01-17,11256.3,11370.11,11256.3,11370.11,322705651
2019-01-18,11391.78,11391.78,11003.17,11003.17,1364978574
2019-01-21,11005.35,11243.99,10777.25,11015.88,409825284
2019-01-22,11058.88,11094.43,10946.53,10982.08,346111638
2019-01-23,10992.83,11262.96,10942.87,11213.0,1061247470
2019-01-24,11224.86,11280.06,11118.69,11173.88,276687881
2019-01-25,11310.07,11310.07,10989.24,10989.24,616029391
2019-01-28,10968.24,11085.43,10854.69,10971.89,264343668
2019-01-29,10940.26,11041.5,10799.15,10900.4,373028296
2019-01-30,10865.02,10954.98,10715.72,10805.68,256594032
2019-01-31,10935.27,10940.22,10788.05,10793.0,301571201
2019-02-01,10786.3,10926.25,10653.06,10793.0,168350401
2019-02-04,10710.39,10952.93,10639.36,10881.89,413982284
2019-02-05,10896.02,10968.91,10874.54,10947.43,553388573
2019-02-06,11002.28,11002.28,10798.22,10798.22,924740896
2019-02-07,10841.12,11111.15,10559.11,10829.14,478979633
2019-02-08,10766.8,10920.33,10766.8,10920.33,590656738
2019-02-11,10971.34,11388.7,10873.77,11291.13,792858358
2019-02-12,11313.37,11377.94,11151.66,11216.22,441290516
2019-02-13,11234.24,11473.85,11063.38,11302.99,229494818
2019-02-14,11368.43,11368.43,11202.11,11202.11,1067364653
2019-02-15,11287.58,11287.58,11216.59,11216.59,257623694
2019-02-18,11291.0,11385.58,11196.01,11290.59,389023203
2019-02-19,11219.15,11346.74,11219.15,11346.74,382589643
2019-02-20,11295.44,11538.55,11134.2,11377.31,490086787
2019-02-21,11361.76,11501.9,11205.55,11345.69,261463537
2019-02-22,11360.32,11561.67,11217.06,11418.4,662341419
2019-02-25,11377.72,11478.53,11292.65,11393.46,359320973
2019-02-26,11413.15,11494.58,11308.09,11389.52,321688324
2019-02-27,11363.82,11588.73,11285.15,11510.06,503322321
2019-02-28,11489.16,11662.43,11450.73,11624.0,530461791
2019-03-01,11635.72,11790.33,11469.39,11624.0,178519921
2019-03-04,11730.73,11730.73,11523.44,11523.44,472356763
2019-03-05,11594.08,11730.35,11479.21,11615.48,546232767
2019-03-06,11608.61,11735.93,11485.76,11613.08,251243265
2019-03-07,11544.29,11709.41,11489.58,11654.7,360628911
2019-03-08,11747.08,11758.19,11696.25,11707.36,411792676
2019-03-11,11702.65,11885.51,11702.65,11885.51,2018934348
2019-03-12,11844.23,11844.23,11737.37,11737.37,770088376
2019-03-13,11669.3,11719.8,11475.48,11525.98,656956000
2019-03-14,11433.55,11707.11,11255.42,11528.99,181125824
2019-03-15,11508.83,11798.81,11345.68,11635.66,609906664
2019-03-18,11671.25,11860.77,11459.67,11649.2,193323083
2019-03-19,11563.58,11770.69,11563.58,11770.69,356106434
2019-03-20,11854.6,12028.97,11589.37,11763.74,335133473
2019-03-21,11764.62,11764.62,11569.07,11569.07,475105838
2019-03-22,11509.01,11838.85,11509.01,11838.85,529276753
2019-03-25,11818.37,12468.92,11351.63,12002.18,407267233
2019-03-26,11935.25,11945.61,11873.88,11884.23,605964735
2019-03-27,11955.84,12416.4,11477.96,11938.53,454372473
2019-03-28,11899.89,11924.27,11846.6,11870.99,438075055
2019-03-29,11849.96,11865.77,11732.19,11748.0,649768763
2019-04-01,11780.32,11931.98,11596.34,11748.0,364964487
2019-04-02,11736.37,11841.67,11701.9,11807.2,215365006
2019-04-03,11726.54,11991.73,11640.99,11906.18,327675947
2019-04-04,11829.85,11989.64,11683.71,11843.5,718059698
2019-04-05,11819.36,11819.36,11689.85,11689.85,366445196
2019-04-08,11677.63,11816.38,11460.08,11598.83,426806527
2019-04-09,11609.83,11748.1,11386.61,11524.88,523826396
2019-04-10,11509.27,11764.78,11117.51,11373.01,403439103
2019-04-11,11373.62,11625.2,11168.28,11419.87,552835652
2019-04-12,11350.32,11490.88,11350.32,11490.88,249088303
2019-04-15,11438.89,11547.81,11303.41,11412.33,621333664
2019-04-16,11466.06,11500.9,11413.47,11448.3,424534265
2019-04-17,11471.34,11671.13,11471.34,11671.13,805668652
2019-04-18,11676.89,11802.49,11649.48,11775.08,453179795
2019-04-19,11785.05,11785.05,11673.45,11673.45,671170732
2019-04-22,11670.92,11899.01,11462.63,11690.72,537662735
2019-04-23,11687.94,11870.25,11639.27,11821.57,561943547
2019-04-24,11942.29,11942.29,11684.84,11684.84,568920194
2019-04-25,11686.14,11867.22,11603.71,11784.79,225629978
2019-04-26,11834.43,12079.72,11504.08,11749.38,278903219
2019-04-29,11815.29,11925.61,11715.43,11825.76,768190667
2019-04-30,11802.71,11956.08,11768.63,11922.0,256631692
2019-05-01,11960.01,12082.77,11799.25,11922.0,381794031
2019-05-02,11908.94,12046.22,11908.94,12046.22,477595981
2019-05-03,12004.63,12370.84,11497.96,11864.16,528803333
2019-05-06,11886.52,11886.52,11691.14,11691.14,1071790742
2019-05-07,11705.33,11828.37,11659.36,11782.39,319559854
2019-05-08,11747.55,11856.04,11626.42,11734.91,490527448
2019-05-09,11785.76,11810.33,11723.24,11747.81,279810640
2019-05-10,11684.74,11987.6,11492.43,11795.29,426563264
2019-05-13,11809.1,11899.57,11610.5,11700.97,1199649026
2019-05-14,11685.56,11776.16,11628.91,11719.51,282998149
2019-05-15,11677.44,11931.89,11383.07,11637.52,739092918
2019-05-16,11650.3,11758.65,11472.09,11580.44,537765693
2019-05-17,11588.92,11629.82,11492.23,11533.13,369928705
2019-05-20,11580.93,11695.28,11545.51,11659.86,497562669
2019-05-21,11669.62,11759.24,11471.1,11560.72,581623825
2019-05-22,11484.33,11827.5,11421.43,11764.59,516830523
2019-05-23,11732.14,11787.96,11575.82,11631.63,743983655
2019-05-24,11641.42,12164.32,11112.25,11635.15,176425226
2019-05-27,11664.42,11664.42,11490.87,11490.87,769145724
2019-05-28,11498.83,11586.48,11378.71,11466.37,809203409
2019-05-29,11432.32,11835.93,11177.18,11580.79,503379535
2019-05-30,11573.29,11618.79,11440.22,11485.72,489344073
2019-05-31,11438.36,12128.4,11097.96,11788.0,721339357
2019-06-03,11768.44,11935.57,11620.87,11788.0,395882086
2019-06-04,11817.73,11817.73,11626.58,11626.58,615794887
2019-06-05,11594.1,11734.22,11594.1,11734.22,405179562
2019-06-06,11755.09,12022.08,11755.09,12022.08,657090695
2019-06-07,12017.24,12051.25,11795.07,11829.08,289878279
2019-06-10,11821.11,11856.74,11792.1,11827.74,265398372
2019-06-11,11766.14,11822.2,11552.15,11608.21,553538865
2019-06-12,11588.54,11785.43,11346.33,11543.23,348026972
2019-06-13,11585.78,11887.93,11585.78,11887.93,1082545951
2019-06-14,11940.19,12095.3,11704.04,11859.16,340662543
2019-06-17,11771.97,11850.46,11672.04,11750.52,436372732
2019-06-18,11865.11,12149.91,11487.62,11772.41,336871004
2019-06-19,11712.65,11712.65,11622.97,11622.97,765725681
2019-06-20,11650.37,12015.31,11009.96,11374.9,1170687900
2019-06-21,11364.2,11454.31,11194.91,11285.02,610992743
2019-06-24,11247.41,11412.07,11110.13,11274.79,636670620
2019-06-25,11312.26,11312.26,11140.01,11140.01,225916812
2019-06-26,11210.1,11362.15,10895.95,11048.0,502826383
2019-06-27,11074.43,11074.43,10953.49,10953.49,390212800
2019-06-28,10915.55,11118.0,10915.55,11118.0,861651741
2019-07-01,11166.44,11386.36,10898.09,11118.0,206062892
2019-07-02,11114.6,11260.73,10993.54,11139.67,217177260
2019-07-03,11205.66,11388.0,11205.66,11388.0,928407073
2019-07-04,11402.89,11464.38,11399.22,11460.71,421082130
2019-07-05,11450.35,11686.46,11450.35,11686.46,885443319
2019-07-08,11757.55,11884.12,11559.02,11685.59,134999979
2019-07-09,11785.42,11928.33,11515.03,11657.94,326416886
2019-07-10,11638.17,11880.74,11318.18,11560.75,892644213
2019-07-11,11519.21,11706.63,11327.69,11515.11,291507286
2019-07-12,11532.93,11532.93,11421.97,11421.97,840876824
2019-07-15,11444.28,11735.39,11444.28,11735.39,579870835
2019-07-16,11762.2,12205.38,10966.22,11409.4,593477435
2019-07-17,11424.26,11572.28,11335.53,11483.55,285083847
2019-07-18,11478.92,11943.0,11008.77,11472.86,372277132
2019-07-19,11502.69,11760.17,11081.18,11338.65,605218187
2019-07-22,11286.64,11530.43,11197.4,11441.19,420131835
2019-07-23,11457.69,11533.85,11457.69,11533.85,211928350
2019-07-24,11593.36,11611.7,11449.73,11468.07,443359712
2019-07-25,11583.8,11759.49,11319.37,11495.06,337530279
2019-07-26,11514.73,12114.86,11514.73,12114.86,1427041891
2019-07-29,12224.96,12224.96,11650.74,11650.74,1943884051
2019-07-30,11679.5,11679.5,11308.23,11308.23,709718034
2019-07-31,11267.39,11267.39,10948.0,10948.0,1085720739
2019-08-01,10962.1,11202.11,10707.99,10948.0,349442885
2019-08-02,10942.37,11038.95,10845.37,10941.95,511336062
2019-08-05,10964.33,11148.91,10670.92,10855.5,969450766
2019-08-06,10930.97,10999.13,10808.8,10876.96,412009631
2019-08-07,10821.4,11040.11,10810.83,11029.55,488982778
2019-08-08,11048.32,11048.32,10911.16,10911.16,1226416593
2019-08-09,10953.46,11151.35,10953.46,11151.35,1352105494
2019-08-12,11105.45,11429.28,10981.4,11305.23,1121002183
2019-08-13,11334.27,11382.54,11110.72,11158.99,673280380
2019-08-14,11155.23,11155.23,11044.05,11044.05,711600816
2019-08-15,11003.91,11078.85,10995.9,11070.85,225738814
2019-08-16,11081.38,11246.94,11041.4,11206.96,593080592
2019-08-19,11231.0,11245.03,11153.87,11167.9,288905782
2019-08-20,11155.09,11290.81,11155.09,11290.81,476077429
2019-08-21,11201.99,11549.58,11061.29,11408.88,402350156
2019-08-22,11323.97,11416.52,11222.52,11315.07,775378842
2019-08-23,11297.16,11490.68,11262.0,11455.52,677132231
2019-08-26,11432.61,11841.53,11104.6,11513.51,583024805
2019-08-27,11489.96,11489.96,11330.56,11330.56,507572514
2019-08-28,11386.76,11473.11,11302.41,11388.76,384556547
2019-08-29,11335.94,11601.79,11335.94,11601.79,895276888
2019-08-30,11621.36,11679.54,11416.82,11475.0,1298061283
2019-09-02,11441.57,11578.15,11338.42,11475.0,265770168
2019-09-03,11453.28,11667.37,11453.28,11667.37,380816457
2019-09-04,11731.41,11738.24,11438.36,11445.19,806465626
2019-09-05,11432.37,11674.72,11432.37,11674.72,613851890
2019-09-06,11665.31,11835.96,11442.61,11613.26,350069253
2019-09-09,11577.33,11594.32,11502.67,11519.66,387513209
2019-09-10,11519.67,11548.36,11451.31,11480.0,410693948
2019-09-11,11496.54,11549.33,11452.58,11505.38,130459629
2019-09-12,11507.25,11543.65,11424.73,11461.14,387402805
2019-09-13,11459.73,11600.4,11459.73,11600.4,583382319
2019-09-16,11573.46,11758.06,11573.46,11758.06,433260485
2019-09-17,11722.0,11858.42,11609.28,11745.69,320093089
2019-09-18,11751.55,11901.19,11726.28,11875.92,391255602
2019-09-19,11929.08,11929.08,11766.77,11766.77,629770253
2019-09-20,11677.49,11857.68,11677.49,11857.68,1003320670
2019-09-23,11935.32,12137.76,11859.6,12062.05,1093632684
2019-09-24,12017.87,12222.26,11940.53,12144.92,487724866
2019-09-25,12146.43,12146.43,11930.0,11930.0,675791596
2019-09-26,11987.33,12001.86,11904.73,11919.27,293844579
2019-09-27,11890.66,12085.5,11776.31,11971.15,454232179
2019-09-30,11855.51,12311.41,11422.09,11878.0,741971804
2019-10-01,11847.66,11969.7,11755.96,11878.0,116772433
2019-10-02,11900.81,12055.02,11897.41,12051.62,613799798
2019-10-03,12089.62,12213.59,11817.86,11941.83,278816858
2019-10-04,11883.7,12023.01,11823.44,11962.75,661667681
2019-10-07,11849.88,12114.37,11836.2,12100.69,316437638
2019-10-08,12076.2,12471.83,11722.68,12118.31,187248150
2019-10-09,12134.53,12256.66,11780.38,11902.51,906641288
2019-10-10,11939.34,11959.27,11846.64,11866.57,308366575
2019-10-11,11897.63,11989.78,11840.28,11932.43,221364113
2019-10-14,11941.75,12259.49,11941.75,12259.49,1647542674
2019-10-15,12211.01,12520.05,12183.24,12492.28,484934467
2019-10-16,12495.81,12517.04,12246.7,12267.92,626052605
2019-10-17,12201.36,12471.65,12198.52,12468.81,691147106
2019-10-18,12432.19,12675.91,12349.98,12593.7,1003731699
2019-10-21,12662.21,13055.72,12116.81,12510.32,366536777
2019-10-22,12507.35,12649.65,12171.08,12313.38,352367657
2019-10-23,12306.25,12306.25,11924.8,11924.8,1507541062
2019-10-24,11916.38,12247.21,11916.38,12247.21,691103573
2019-10-25,12263.55,12326.36,12260.61,12323.42,512109386
2019-10-28,12384.46,12556.48,12253.13,12425.15,672230254
2019-10-29,12388.12,12466.75,12135.59,12214.22,487005618
2019-10-30,12223.15,12322.25,12204.93,12304.03,270372104
2019-10-31,12225.28,12225.28,12056.0,12056.0,746104287
2019-11-01,11944.54,12133.86,11866.68,12056.0,275868772
2019-11-04,12061.23,12566.6,11757.21,12262.58,470599690
2019-11-05,12263.6,12495.85,12139.98,12372.23,897789933
2019-11-06,12331.49,12444.23,12309.6,12422.33,349403772
2019-11-07,12443.94,12617.63,12284.24,12457.92,449220353
2019-11-08,12424.74,12737.01,12158.72,12470.99,276181111
2019-11-11,12482.32,12688.02,12170.82,12376.52,557801328
2019-11-12,12434.11,12434.11,12097.36,12097.36,684812389
2019-11-13,12125.27,12428.16,11925.35,12228.25,558678889
2019-11-14,12355.36,12388.95,12242.38,12275.97,275389259
2019-11-15,12236.52,12721.21,12236.52,12721.21,2474702120
2019-11-18,12684.24,12829.11,12549.65,12694.52,411131364
2019-11-19,12666.43,12810.66,12551.46,12695.7,382480578
2019-11-20,12707.43,12707.43,12331.79,12331.79,1023093934
2019-11-21,12343.91,12934.58,12157.3,12747.97,1175290711
2019-11-22,12840.46,12840.46,12631.25,12631.25,341933484
2019-11-25,12613.92,12815.38,12612.04,12813.5,1323131174
2019-11-26,12773.14,12864.27,12528.08,12619.2,461015590
2019-11-27,12544.98,12544.98,12416.63,12416.63,580624420
2019-11-28,12337.48,12369.76,12082.38,12114.66,1426076695
2019-11-29,12156.02,12320.58,12003.43,12168.0,689649883
2019-12-02,12159.68,12554.17,11773.51,12168.0,249442206
2019-12-03,12112.95,12112.95,12000.95,12000.95,728546372
2019-12-04,12004.8,12141.47,11940.06,12076.73,673727651
2019-12-05,12064.51,12207.66,12025.85,12168.99,516545830
2019-12-06,12243.61,12375.29,12243.61,12375.29,1034893146
2019-12-09,12470.4,12492.51,12360.76,12382.86,162509294
2019-12-10,12402.29,12402.29,12339.25,12339.25,258203831
2019-12-11,12280.76,12395.84,12261.43,12376.51,472990101
2019-12-12,12390.95,12390.95,12205.72,12205.72,306591214
2019-12-13,12235.25,12500.4,12140.03,12405.18,709812978
2019-12-16,12389.04,12489.66,12380.69,12481.31,723315155
2019-12-17,12437.52,12941.72,12098.87,12603.07,794770561
2019-12-18,12565.9,12622.21,12527.85,12584.16,368466981
2019-12-19,12671.68,12671.68,12394.55,12394.55,781714591
2019-12-20,12436.57,12477.49,12101.44,12142.36,494442697
2019-12-23,12126.41,12619.93,11651.59,12145.12,369978363
2019-12-24,12161.69,12212.46,12044.66,12095.43,353515433
2019-12-25,12101.55,12199.74,11833.87,11932.06,185917814
2019-12-26,11964.88,12003.06,11929.79,11967.97,428591137
2019-12-27,12052.16,12204.66,11884.45,12036.96,487364894
2019-12-30,12090.82,12208.0,11963.37,12080.56,432990272
2019-12-31,11954.38,12218.2,11699.18,11963.0,700843039
2020-01-01,12042.22,12048.74,11956.48,11963.0,308221354
2020-01-02,12001.8,12150.65,12001.8,12150.65,972370868
2020-01-03,12167.84,12483.99,11407.83,11723.98,1947719615
2020-01-06,11761.27,11958.53,11617.02,11814.28,489169707
2020-01-07,11842.49,11895.78,11713.3,11766.59,368312833
2020-01-08,11713.27,11767.67,11598.45,11652.85,897069110
2020-01-09,11631.28,11829.07,11405.46,11603.25,407126559
2020-01-10,11582.24,11760.29,11415.51,11593.56,231250714
2020-01-13,11675.94,11963.37,11576.0,11863.43,286248023
2020-01-14,12002.23,12218.33,11579.74,11795.84,543882552
2020-01-15,11793.72,11951.02,11793.72,11951.02,638739219
2020-01-16,12045.19,12147.85,11999.64,12102.31,711278944
2020-01-17,12143.11,12322.18,11917.96,12097.03,220387176
2020-01-20,12005.83,12112.58,11790.44,11897.19,382600173
2020-01-21,11837.17,12043.22,11837.17,12043.22,678928584
2020-01-22,11881.04,12106.13,11845.56,12070.65,223605400
2020-01-23,12039.34,12142.27,11785.04,11887.97,1246450744
2020-01-24,11932.83,12024.56,11905.61,11997.35,515538462
2020-01-27,11954.42,12032.85,11697.51,11775.94,749191222
2020-01-28,11784.52,11864.4,11656.89,11736.78,334002384
2020-01-29,11786.65,11856.04,11599.08,11668.48,513133981
2020-01-30,11675.75,12030.62,10946.3,11301.17,1079483680
2020-01-31,11304.58,11317.92,11188.66,11202.0,409314263
2020-02-03,10949.02,11303.92,10847.1,11202.0,234238390
2020-02-04,11216.97,11295.76,10814.89,10893.69,708335258
2020-02-05,10930.4,10930.5,10619.18,10619.28,831422902
2020-02-06,10516.69,10559.77,10262.6,10305.68,1260062567
2020-02-07,10249.04,10678.68,10249.04,10678.68,570529378
2020-02-10,10611.91,10611.91,10221.88,10221.88,499902425
2020-02-11,10204.3,10876.57,9302.57,9974.84,465976590
2020-02-12,10000.62,10076.38,9398.65,9474.41,1038200924
2020-02-13,9464.3,10176.86,8818.78,9531.34,411401255
2020-02-14,9523.45,9885.25,9252.29,9614.09,600175817
2020-02-17,9681.31,9681.31,9488.26,9488.26,367717812
2020-02-18,9510.72,9632.16,9093.33,9214.77,870695623
2020-02-19,9249.08,9486.85,8930.05,9167.82,299991035
2020-02-20,9212.43,9262.69,9071.82,9122.08,407411206
2020-02-21,9211.33,9314.93,8931.68,9035.28,281988299
2020-02-24,9165.68,9606.97,8905.0,9346.29,1004653753
2020-02-25,9369.98,9369.98,9091.44,9091.44,671404784
2020-02-26,9018.76,9032.41,8906.11,8919.76,511596777
2020-02-27,8939.2,9259.38,8818.41,9138.59,923511658
